,FileName,Label,valence,arousal,dominance
4198,Ses04M_script03_1_F030,exc,4.0,3.5,3.5
4199,Ses04M_script03_1_M003,neu,3.5,3.0,3.5
4200,Ses04M_script03_1_M004,exc,3.0,3.0,3.5
4201,Ses04M_script03_1_M006,exc,3.0,3.5,4.0
4202,Ses04M_script03_1_M007,exc,3.0,3.5,3.5
4203,Ses04M_script03_1_M010,neu,3.0,3.0,3.5
4204,Ses04M_script03_1_M012,neu,2.5,3.0,3.5
4205,Ses04M_script03_1_M013,ang,2.5,4.0,4.5
4206,Ses04M_script03_1_M016,sad,2.0,3.0,3.0
4207,Ses04M_script03_1_M021,exc,3.5,3.5,4.5
4208,Ses04M_script03_1_M025,ang,2.0,3.5,4.5
4209,Ses04M_script03_1_M028,neu,2.5,1.5,2.0
4210,Ses04M_script03_1_M029,exc,3.0,3.5,3.5
4211,Ses04M_script03_1_M033,neu,3.0,3.5,4.0
4212,Ses04M_script03_2_F000,ang,2.5,3.5,3.0
4213,Ses04M_script03_2_F001,hap,4.5,3.0,2.5
4214,Ses04M_script03_2_F002,hap,4.5,3.5,2.5
4215,Ses04M_script03_2_F003,hap,4.0,3.0,2.5
4216,Ses04M_script03_2_F006,exc,4.0,3.5,3.0
4217,Ses04M_script03_2_F008,hap,4.0,2.5,2.5
4218,Ses04M_script03_2_F009,neu,3.0,3.0,2.0
4219,Ses04M_script03_2_F010,ang,2.5,3.0,3.0
4220,Ses04M_script03_2_F014,ang,2.5,3.5,2.5
4221,Ses04M_script03_2_F017,ang,2.5,2.5,2.5
4222,Ses04M_script03_2_F019,ang,1.5,4.0,3.5
4223,Ses04M_script03_2_F022,ang,2.0,4.0,3.0
4224,Ses04M_script03_2_F023,ang,2.0,3.5,3.0
4225,Ses04M_script03_2_F024,neu,2.5,2.0,2.0
4226,Ses04M_script03_2_F026,ang,2.5,3.0,3.5
4227,Ses04M_script03_2_F028,ang,2.0,4.5,3.5
4228,Ses04M_script03_2_F029,ang,2.5,3.0,3.5
4229,Ses04M_script03_2_F030,ang,2.0,3.0,3.5
4230,Ses04M_script03_2_F031,ang,2.0,3.5,3.0
4231,Ses04M_script03_2_F032,ang,3.0,3.5,3.0
4232,Ses04M_script03_2_F033,ang,2.0,4.0,3.5
4233,Ses04M_script03_2_F034,ang,2.0,2.5,3.5
4234,Ses04M_script03_2_F035,ang,2.0,3.5,3.0
4235,Ses04M_script03_2_F036,ang,2.0,3.5,2.5
4236,Ses04M_script03_2_F037,ang,3.5,3.5,3.0
4237,Ses04M_script03_2_F039,ang,2.0,3.5,3.5
4238,Ses04M_script03_2_F040,ang,2.5,3.5,3.5
4239,Ses04M_script03_2_F041,ang,1.5,4.0,3.5
4240,Ses04M_script03_2_F042,ang,2.0,4.0,3.0
4241,Ses04M_script03_2_F043,neu,2.0,2.0,1.5
4242,Ses04M_script03_2_F044,ang,1.5,4.0,3.5
4243,Ses04M_script03_2_F045,ang,2.0,4.5,2.5
4244,Ses04M_script03_2_F046,ang,1.5,4.0,3.0
4245,Ses04M_script03_2_F047,ang,2.0,3.5,3.5
4246,Ses04M_script03_2_F048,ang,2.0,4.0,3.5
4247,Ses04M_script03_2_F049,ang,1.5,4.5,4.0
4248,Ses04M_script03_2_F050,ang,1.5,5.0,3.0
4249,Ses04M_script03_2_F051,ang,1.5,4.5,4.0
4250,Ses04M_script03_2_F052,ang,1.5,4.5,3.5
4251,Ses04M_script03_2_M001,neu,3.0,2.5,2.0
4252,Ses04M_script03_2_M008,ang,2.0,3.0,2.5
4253,Ses04M_script03_2_M009,neu,2.5,1.5,0.5
4254,Ses04M_script03_2_M010,ang,2.0,4.0,3.0
4255,Ses04M_script03_2_M011,ang,2.0,4.5,3.0
4256,Ses04M_script03_2_M012,ang,2.0,4.5,2.5
4257,Ses04M_script03_2_M013,ang,2.0,3.0,2.5
4258,Ses04M_script03_2_M014,ang,2.5,3.5,2.5
4259,Ses04M_script03_2_M020,ang,2.0,3.5,3.0
4260,Ses04M_script03_2_M021,ang,2.5,4.0,3.0
4261,Ses04M_script03_2_M022,ang,2.5,3.0,2.5
4262,Ses04M_script03_2_M024,ang,2.5,3.5,2.5
4263,Ses04M_script03_2_M025,ang,3.5,3.0,3.0
4264,Ses04M_script03_2_M026,neu,2.5,2.0,1.5
4265,Ses04M_script03_2_M027,ang,2.5,3.5,3.5
4266,Ses04M_script03_2_M028,neu,2.5,2.0,2.0
4267,Ses04M_script03_2_M029,ang,2.5,3.5,3.0
4268,Ses04M_script03_2_M030,ang,2.5,3.5,3.5
4269,Ses04M_script03_2_M031,ang,2.0,4.0,3.5
4270,Ses04M_script03_2_M033,ang,2.0,2.5,3.5
4271,Ses04M_script03_2_M034,ang,2.5,3.0,3.0
4272,Ses04M_script03_2_M035,ang,2.5,3.0,3.5
4273,Ses04M_script03_2_M036,ang,2.0,4.0,3.5
4274,Ses04M_script03_2_M038,ang,2.5,2.5,3.5
4275,Ses04M_script03_2_M040,ang,2.5,3.5,3.5
4276,Ses04M_script03_2_M041,ang,2.5,3.5,3.5
4277,Ses04M_script03_2_M043,ang,2.5,2.5,3.0
4278,Ses04M_script03_2_M046,ang,1.5,4.0,3.5
4279,Ses04M_script03_2_M047,ang,2.0,4.5,4.0
4280,Ses04M_script03_2_M048,ang,2.5,3.5,3.0
4281,Ses04M_script03_2_M049,ang,1.5,3.0,3.0
4282,Ses04M_script03_2_M050,ang,1.5,4.5,4.0
4283,Ses04M_script03_2_M051,ang,2.0,3.5,4.0
4284,Ses04M_script03_2_M052,ang,2.5,4.5,4.0
4285,Ses04M_script03_2_M053,ang,1.5,4.0,4.0
4286,Ses04M_script03_2_M054,ang,1.5,4.0,4.0
4287,Ses04M_script03_2_M055,ang,1.5,4.0,4.0
4288,Ses04M_script03_2_M056,ang,1.5,4.5,4.5
4289,Ses05F_impro01_F000,neu,4.0,2.5,3.0
4290,Ses05F_impro01_F008,neu,2.0,3.5,3.5
4291,Ses05F_impro01_F017,ang,1.5,4.0,4.0
4292,Ses05F_impro01_F018,ang,1.5,4.0,4.0
4293,Ses05F_impro01_F020,ang,2.0,3.0,4.0
4294,Ses05F_impro01_M000,neu,2.5,2.5,4.0
4295,Ses05F_impro01_M003,neu,2.0,4.0,3.5
4296,Ses05F_impro02_F001,sad,2.0,1.5,1.5
4297,Ses05F_impro02_F002,sad,2.0,2.5,1.5
4298,Ses05F_impro02_F004,sad,1.5,2.0,1.5
4299,Ses05F_impro02_F005,sad,1.5,2.0,2.0
4300,Ses05F_impro02_F008,sad,1.5,3.5,1.5
4301,Ses05F_impro02_F009,sad,1.0,3.0,1.5
4302,Ses05F_impro02_F010,sad,2.0,2.5,2.0
4303,Ses05F_impro02_F011,sad,2.0,2.5,1.5
4304,Ses05F_impro02_F012,sad,1.5,2.5,2.0
4305,Ses05F_impro02_F021,sad,1.5,3.5,1.5
4306,Ses05F_impro02_F023,sad,1.0,3.5,2.0
4307,Ses05F_impro02_F024,sad,1.5,1.5,1.5
4308,Ses05F_impro02_F027,sad,1.5,3.0,2.0
4309,Ses05F_impro02_F028,sad,1.5,3.5,2.0
4310,Ses05F_impro02_F029,sad,2.0,2.5,2.5
4311,Ses05F_impro02_F031,sad,1.0,4.0,1.5
4312,Ses05F_impro02_F032,sad,1.0,3.0,2.0
4313,Ses05F_impro02_F034,sad,2.5,2.0,2.0
4314,Ses05F_impro02_F035,sad,2.0,2.0,1.5
4315,Ses05F_impro02_F036,sad,2.0,1.0,1.0
4316,Ses05F_impro02_F037,sad,2.0,1.0,1.0
4317,Ses05F_impro02_F038,sad,1.5,3.5,1.5
4318,Ses05F_impro02_M000,neu,3.0,2.5,1.5
4319,Ses05F_impro02_M004,ang,1.5,2.5,1.0
4320,Ses05F_impro02_M005,ang,1.5,2.5,2.0
4321,Ses05F_impro02_M010,ang,2.0,3.5,2.5
4322,Ses05F_impro02_M014,ang,1.5,3.5,2.5
4323,Ses05F_impro02_M015,ang,1.5,4.0,3.5
4324,Ses05F_impro02_M024,sad,1.5,3.5,1.5
4325,Ses05F_impro02_M025,sad,1.0,3.5,1.0
4326,Ses05F_impro02_M026,sad,1.5,3.5,1.5
4327,Ses05F_impro02_M029,sad,1.5,3.0,1.0
4328,Ses05F_impro02_M031,sad,1.5,1.5,1.0
4329,Ses05F_impro02_M032,sad,1.5,3.5,1.0
4330,Ses05F_impro02_M033,sad,1.5,3.0,1.0
4331,Ses05F_impro02_M034,sad,2.0,2.5,1.5
4332,Ses05F_impro02_M035,sad,1.5,3.5,1.5
4333,Ses05F_impro02_M036,sad,1.5,3.0,2.0
4334,Ses05F_impro02_M041,sad,2.0,2.5,2.0
4335,Ses05F_impro03_F000,exc,4.0,3.0,3.5
4336,Ses05F_impro03_F001,exc,4.5,3.0,3.5
4337,Ses05F_impro03_F002,exc,4.5,3.0,4.0
4338,Ses05F_impro03_F003,exc,4.5,3.5,4.0
4339,Ses05F_impro03_F004,exc,4.5,3.5,4.0
4340,Ses05F_impro03_F005,exc,4.5,3.5,4.0
4341,Ses05F_impro03_F007,exc,4.5,3.0,4.0
4342,Ses05F_impro03_F008,exc,4.5,4.0,3.5
4343,Ses05F_impro03_F009,exc,4.5,4.0,4.0
4344,Ses05F_impro03_F011,exc,4.5,4.5,4.0
4345,Ses05F_impro03_F020,exc,4.5,3.5,4.5
4346,Ses05F_impro03_F027,hap,4.5,3.0,4.0
4347,Ses05F_impro03_F028,hap,4.5,4.5,3.5
4348,Ses05F_impro03_F029,hap,4.0,3.5,4.0
4349,Ses05F_impro03_F030,hap,4.0,3.5,4.0
4350,Ses05F_impro03_F031,hap,4.0,2.0,3.0
4351,Ses05F_impro03_F032,hap,4.0,3.0,3.0
4352,Ses05F_impro03_F033,hap,4.0,3.0,4.0
4353,Ses05F_impro03_F034,hap,4.0,3.5,3.5
4354,Ses05F_impro03_F035,hap,4.5,3.0,3.0
4355,Ses05F_impro03_F036,hap,5.0,4.5,4.5
4356,Ses05F_impro03_F037,exc,4.5,3.5,4.5
4357,Ses05F_impro03_F039,hap,4.5,4.0,4.0
4358,Ses05F_impro03_F040,hap,4.0,3.5,3.0
4359,Ses05F_impro03_F041,hap,4.5,4.5,4.0
4360,Ses05F_impro03_F042,exc,4.5,3.0,3.5
4361,Ses05F_impro03_F043,exc,4.5,3.0,3.5
4362,Ses05F_impro03_F046,hap,4.0,3.5,3.5
4363,Ses05F_impro03_F047,hap,4.0,3.0,3.0
4364,Ses05F_impro03_F048,hap,3.5,2.5,3.0
4365,Ses05F_impro03_F049,hap,4.0,2.5,3.0
4366,Ses05F_impro03_F051,hap,4.0,3.0,4.0
4367,Ses05F_impro03_F053,hap,4.0,2.5,3.0
4368,Ses05F_impro03_F054,hap,4.0,2.0,2.5
4369,Ses05F_impro03_F055,hap,5.0,4.5,4.0
4370,Ses05F_impro03_F056,hap,4.0,2.5,3.0
4371,Ses05F_impro03_F057,hap,4.0,3.5,3.5
4372,Ses05F_impro03_F058,hap,4.0,3.0,3.0
4373,Ses05F_impro03_F059,hap,3.5,3.0,3.5
4374,Ses05F_impro03_F060,hap,4.5,4.0,4.0
4375,Ses05F_impro03_M000,exc,4.0,3.0,3.0
4376,Ses05F_impro03_M001,exc,4.0,3.5,3.5
4377,Ses05F_impro03_M003,exc,3.5,3.5,4.5
4378,Ses05F_impro03_M005,exc,4.5,4.5,4.5
4379,Ses05F_impro03_M006,exc,4.5,4.0,4.0
4380,Ses05F_impro03_M007,exc,3.5,4.0,4.5
4381,Ses05F_impro03_M008,exc,4.0,3.5,4.0
4382,Ses05F_impro03_M009,exc,4.0,3.0,3.5
4383,Ses05F_impro03_M010,exc,3.5,3.0,4.0
4384,Ses05F_impro03_M011,exc,3.0,4.0,4.5
4385,Ses05F_impro03_M012,exc,4.5,4.0,4.5
4386,Ses05F_impro03_M013,exc,4.0,4.5,4.5
4387,Ses05F_impro03_M020,exc,3.5,3.5,4.0
4388,Ses05F_impro03_M027,exc,4.0,4.0,4.5
4389,Ses05F_impro03_M030,hap,4.0,3.5,4.0
4390,Ses05F_impro03_M031,exc,3.5,3.0,3.5
4391,Ses05F_impro03_M032,exc,3.5,3.5,3.5
4392,Ses05F_impro03_M033,exc,4.0,3.5,3.5
4393,Ses05F_impro03_M035,exc,3.5,3.5,3.0
4394,Ses05F_impro03_M036,exc,4.0,3.0,4.5
4395,Ses05F_impro03_M037,exc,4.0,3.5,4.5
4396,Ses05F_impro03_M038,hap,4.5,4.0,3.5
4397,Ses05F_impro03_M039,exc,4.0,4.0,4.0
4398,Ses05F_impro03_M040,hap,4.0,3.0,3.5
4399,Ses05F_impro03_M041,hap,5.0,3.5,4.0
4400,Ses05F_impro03_M043,exc,4.5,4.5,4.0
4401,Ses05F_impro03_M044,exc,4.5,4.0,4.0
4402,Ses05F_impro03_M045,exc,4.0,3.0,4.0
4403,Ses05F_impro03_M046,exc,3.5,2.5,3.5
4404,Ses05F_impro03_M049,hap,4.0,2.5,3.0
4405,Ses05F_impro03_M050,exc,3.5,3.5,3.5
4406,Ses05F_impro03_M051,exc,3.5,3.0,3.5
4407,Ses05F_impro03_M057,hap,4.5,3.0,4.0
4408,Ses05F_impro03_M058,hap,4.0,3.0,3.0
4409,Ses05F_impro03_M060,hap,4.5,3.5,3.5
4410,Ses05F_impro03_M061,hap,3.5,2.5,3.5
4411,Ses05F_impro03_M062,hap,3.5,2.5,3.0
4412,Ses05F_impro03_M063,hap,4.0,3.5,3.5
4413,Ses05F_impro03_M064,hap,4.0,3.0,3.0
4414,Ses05F_impro03_M065,hap,4.5,4.5,4.5
4415,Ses05F_impro03_M066,hap,4.0,3.5,3.5
4416,Ses05F_impro03_M067,hap,4.0,3.0,3.5
4417,Ses05F_impro03_M068,hap,4.0,3.5,4.0
4418,Ses05F_impro04_F000,sad,2.5,2.0,3.0
4419,Ses05F_impro04_F008,ang,1.5,4.0,4.5
4420,Ses05F_impro04_F015,sad,2.0,2.0,3.5
4421,Ses05F_impro04_F016,sad,2.0,2.0,2.5
4422,Ses05F_impro04_F017,sad,2.0,2.0,3.5
4423,Ses05F_impro04_F019,sad,2.5,2.0,2.5
4424,Ses05F_impro04_F022,sad,2.0,2.5,3.5
4425,Ses05F_impro04_F023,sad,2.5,3.5,3.5
4426,Ses05F_impro04_F038,neu,3.0,3.0,2.5
4427,Ses05F_impro04_F039,neu,2.5,2.5,2.5
4428,Ses05F_impro04_F040,neu,2.5,2.0,2.5
4429,Ses05F_impro04_F041,neu,3.0,2.5,3.0
4430,Ses05F_impro04_F042,sad,2.5,3.0,3.0
4431,Ses05F_impro04_F043,neu,3.0,3.5,3.0
4432,Ses05F_impro04_F044,neu,3.5,3.0,3.5
4433,Ses05F_impro04_F045,neu,3.0,3.0,2.5
4434,Ses05F_impro04_M000,neu,2.0,2.5,3.0
4435,Ses05F_impro04_M001,neu,2.5,3.0,3.5
4436,Ses05F_impro04_M003,neu,2.5,3.0,3.0
4437,Ses05F_impro04_M004,neu,2.5,2.5,3.5
4438,Ses05F_impro04_M005,neu,3.5,4.0,3.5
4439,Ses05F_impro04_M007,neu,3.0,3.5,3.0
4440,Ses05F_impro04_M008,neu,2.5,3.5,3.0
4441,Ses05F_impro04_M009,neu,2.5,3.0,3.5
4442,Ses05F_impro04_M010,neu,2.5,2.5,3.0
4443,Ses05F_impro04_M011,neu,3.0,3.0,2.5
4444,Ses05F_impro04_M012,neu,2.5,3.5,3.5
4445,Ses05F_impro04_M013,neu,3.5,3.0,3.0
4446,Ses05F_impro04_M015,neu,2.5,3.0,3.5
4447,Ses05F_impro04_M016,neu,3.0,2.5,3.5
4448,Ses05F_impro04_M017,neu,3.0,3.0,3.0
4449,Ses05F_impro04_M020,neu,2.5,3.0,4.0
4450,Ses05F_impro04_M022,neu,2.5,3.0,3.5
4451,Ses05F_impro04_M024,neu,2.0,2.5,3.5
4452,Ses05F_impro04_M025,neu,2.5,3.0,4.0
4453,Ses05F_impro04_M026,neu,3.0,3.0,3.5
4454,Ses05F_impro04_M027,neu,3.0,3.0,3.0
4455,Ses05F_impro04_M028,neu,3.0,3.5,3.0
4456,Ses05F_impro04_M029,neu,3.0,2.5,2.5
4457,Ses05F_impro04_M030,neu,3.0,2.5,3.0
4458,Ses05F_impro04_M031,neu,3.0,3.0,3.0
4459,Ses05F_impro04_M032,neu,3.0,3.0,3.0
4460,Ses05F_impro04_M033,neu,3.0,3.5,3.5
4461,Ses05F_impro04_M034,neu,2.5,2.5,3.0
4462,Ses05F_impro04_M035,neu,3.0,3.5,3.5
4463,Ses05F_impro04_M036,neu,3.5,2.5,2.5
4464,Ses05F_impro04_M037,neu,3.0,2.0,3.0
4465,Ses05F_impro04_M038,neu,3.0,2.0,2.5
4466,Ses05F_impro04_M039,neu,3.0,3.0,3.5
4467,Ses05F_impro04_M040,neu,3.0,2.5,3.5
4468,Ses05F_impro04_M041,neu,3.0,2.0,3.0
4469,Ses05F_impro04_M042,neu,2.5,2.5,3.0
4470,Ses05F_impro04_M043,neu,3.5,2.5,3.0
4471,Ses05F_impro05_F000,neu,2.5,2.5,3.0
4472,Ses05F_impro05_F001,neu,2.5,2.5,3.0
4473,Ses05F_impro05_F002,neu,3.0,2.0,2.5
4474,Ses05F_impro05_F004,neu,2.5,2.5,2.5
4475,Ses05F_impro05_F005,neu,2.5,2.0,2.5
4476,Ses05F_impro05_F006,neu,3.0,2.0,2.5
4477,Ses05F_impro05_F007,neu,2.5,3.0,3.0
4478,Ses05F_impro05_F010,neu,2.5,3.0,3.5
4479,Ses05F_impro05_F018,ang,1.5,3.5,4.5
4480,Ses05F_impro05_F019,ang,2.0,3.5,4.5
4481,Ses05F_impro05_F020,ang,2.0,3.5,4.0
4482,Ses05F_impro05_F021,ang,1.5,3.5,4.0
4483,Ses05F_impro05_F022,ang,2.0,4.0,4.0
4484,Ses05F_impro05_F023,ang,2.0,4.0,4.0
4485,Ses05F_impro05_F024,ang,2.5,4.0,4.0
4486,Ses05F_impro05_F031,ang,2.0,3.0,4.5
4487,Ses05F_impro05_F033,ang,2.5,4.0,4.0
4488,Ses05F_impro05_F034,ang,2.5,4.0,3.5
4489,Ses05F_impro05_F041,ang,1.0,4.5,4.5
4490,Ses05F_impro05_F042,ang,1.5,4.0,4.5
4491,Ses05F_impro05_M000,neu,3.0,3.0,3.0
4492,Ses05F_impro05_M001,neu,3.0,2.5,3.0
4493,Ses05F_impro05_M002,neu,3.0,2.5,3.0
4494,Ses05F_impro05_M003,neu,3.0,3.0,3.0
4495,Ses05F_impro05_M004,neu,3.0,2.5,3.0
4496,Ses05F_impro05_M005,neu,3.0,3.5,3.5
4497,Ses05F_impro05_M006,neu,2.5,3.0,3.5
4498,Ses05F_impro05_M007,neu,2.5,3.5,3.5
4499,Ses05F_impro05_M008,neu,2.5,2.0,3.5
4500,Ses05F_impro05_M009,neu,2.5,3.0,4.0
4501,Ses05F_impro05_M010,neu,2.5,2.5,3.5
4502,Ses05F_impro05_M012,neu,2.5,2.0,3.0
4503,Ses05F_impro05_M014,neu,3.0,3.0,3.5
4504,Ses05F_impro05_M015,neu,3.0,2.5,3.0
4505,Ses05F_impro05_M016,neu,2.5,3.0,3.5
4506,Ses05F_impro05_M017,neu,2.5,2.5,4.0
4507,Ses05F_impro05_M018,neu,2.5,3.0,3.5
4508,Ses05F_impro05_M019,neu,2.5,3.5,2.5
4509,Ses05F_impro05_M022,neu,2.5,2.5,3.5
4510,Ses05F_impro05_M023,neu,2.5,2.5,4.0
4511,Ses05F_impro05_M025,neu,2.5,3.5,3.5
4512,Ses05F_impro05_M030,neu,3.0,3.0,3.0
4513,Ses05F_impro05_M031,neu,2.5,3.0,3.5
4514,Ses05F_impro05_M032,neu,3.0,3.5,4.0
4515,Ses05F_impro05_M033,neu,2.0,3.0,4.0
4516,Ses05F_impro05_M034,neu,3.0,3.0,3.0
4517,Ses05F_impro05_M036,neu,2.5,3.0,3.5
4518,Ses05F_impro05_M037,neu,2.5,3.0,2.5
4519,Ses05F_impro05_M039,neu,2.5,3.0,4.0
4520,Ses05F_impro05_M040,neu,2.5,2.5,3.0
4521,Ses05F_impro05_M041,neu,3.0,3.0,3.5
4522,Ses05F_impro05_M048,neu,3.0,3.0,2.5
4523,Ses05F_impro05_M050,neu,2.5,3.5,4.0
4524,Ses05F_impro05_M051,neu,3.0,2.5,2.5
4525,Ses05F_impro05_M052,neu,3.5,3.0,3.5
4526,Ses05F_impro05_M053,neu,4.0,2.5,3.0
4527,Ses05F_impro06_F000,sad,2.0,2.0,3.0
4528,Ses05F_impro06_F001,sad,2.0,2.5,3.0
4529,Ses05F_impro06_F002,sad,1.5,2.0,3.0
4530,Ses05F_impro06_F003,sad,1.5,2.5,3.0
4531,Ses05F_impro06_F004,sad,2.0,2.5,2.5
4532,Ses05F_impro06_F005,sad,1.5,2.5,2.5
4533,Ses05F_impro06_F006,sad,1.5,2.5,4.0
4534,Ses05F_impro06_F007,sad,2.0,2.0,3.5
4535,Ses05F_impro06_F008,sad,1.5,1.5,3.5
4536,Ses05F_impro06_F009,sad,2.0,2.5,3.0
4537,Ses05F_impro06_F010,sad,2.5,2.5,3.0
4538,Ses05F_impro06_F011,sad,2.0,2.0,2.5
4539,Ses05F_impro06_F012,sad,1.5,2.5,3.0
4540,Ses05F_impro06_F013,sad,2.0,3.0,4.0
4541,Ses05F_impro06_F014,sad,2.5,2.5,3.0
4542,Ses05F_impro06_F015,sad,2.0,2.0,2.5
4543,Ses05F_impro06_F016,sad,1.5,2.0,3.0
4544,Ses05F_impro06_F017,sad,2.0,2.5,3.0
4545,Ses05F_impro06_F018,sad,2.0,3.0,3.0
4546,Ses05F_impro06_F019,sad,2.5,3.0,3.0
4547,Ses05F_impro06_F020,sad,2.5,2.5,2.5
4548,Ses05F_impro06_F021,sad,2.5,3.0,3.0
4549,Ses05F_impro06_F022,sad,2.0,3.0,3.5
4550,Ses05F_impro06_F023,sad,2.0,3.5,3.0
4551,Ses05F_impro06_F024,sad,1.5,3.0,2.0
4552,Ses05F_impro06_F025,sad,3.0,2.0,2.5
4553,Ses05F_impro06_F026,sad,2.0,2.0,3.0
4554,Ses05F_impro06_F027,sad,2.0,2.5,2.5
4555,Ses05F_impro06_F029,sad,2.5,2.5,2.5
4556,Ses05F_impro06_M001,sad,1.5,3.0,3.0
4557,Ses05F_impro06_M002,sad,2.0,2.0,3.5
4558,Ses05F_impro06_M003,sad,2.0,2.5,2.5
4559,Ses05F_impro06_M004,sad,2.0,2.5,3.0
4560,Ses05F_impro06_M005,sad,2.0,3.0,3.5
4561,Ses05F_impro06_M006,sad,2.5,2.0,2.5
4562,Ses05F_impro06_M007,sad,2.5,2.5,3.5
4563,Ses05F_impro06_M008,sad,2.5,3.0,3.0
4564,Ses05F_impro06_M009,sad,3.0,2.5,2.5
4565,Ses05F_impro06_M010,neu,3.0,2.5,3.0
4566,Ses05F_impro06_M011,sad,2.5,2.0,3.5
4567,Ses05F_impro06_M012,neu,2.5,2.5,3.0
4568,Ses05F_impro06_M013,neu,2.5,2.0,2.5
4569,Ses05F_impro06_M014,sad,2.0,2.5,3.5
4570,Ses05F_impro06_M017,neu,2.5,2.0,2.5
4571,Ses05F_impro06_M018,neu,3.0,3.0,3.0
4572,Ses05F_impro06_M019,neu,3.0,2.0,2.5
4573,Ses05F_impro06_M020,sad,2.0,3.0,3.0
4574,Ses05F_impro06_M021,neu,3.0,2.0,2.5
4575,Ses05F_impro06_M022,neu,2.5,3.5,4.0
4576,Ses05F_impro06_M023,neu,3.0,2.0,2.5
4577,Ses05F_impro06_M024,neu,2.5,2.0,2.5
4578,Ses05F_impro06_M025,neu,4.0,3.0,4.0
4579,Ses05F_impro07_F000,exc,4.5,3.5,3.5
4580,Ses05F_impro07_F001,exc,4.5,3.0,4.0
4581,Ses05F_impro07_F002,exc,4.0,3.0,3.0
4582,Ses05F_impro07_F003,exc,4.5,3.0,3.0
4583,Ses05F_impro07_F004,exc,4.5,3.5,4.0
4584,Ses05F_impro07_F005,exc,4.5,3.0,4.0
4585,Ses05F_impro07_F006,hap,4.0,3.0,3.5
4586,Ses05F_impro07_F007,neu,4.5,2.5,3.0
4587,Ses05F_impro07_F008,exc,4.5,4.0,4.5
4588,Ses05F_impro07_F011,exc,4.5,3.5,4.0
4589,Ses05F_impro07_F012,exc,4.5,4.0,4.0
4590,Ses05F_impro07_F013,exc,4.0,3.0,3.5
4591,Ses05F_impro07_F014,exc,4.5,3.5,4.0
4592,Ses05F_impro07_F015,exc,4.5,3.0,3.5
4593,Ses05F_impro07_F016,exc,4.0,3.5,3.5
4594,Ses05F_impro07_F017,exc,3.5,2.5,2.5
4595,Ses05F_impro07_F021,exc,4.5,3.0,3.5
4596,Ses05F_impro07_F023,exc,4.5,4.0,4.0
4597,Ses05F_impro07_F024,exc,4.0,3.0,3.5
4598,Ses05F_impro07_F025,exc,4.0,2.5,3.5
4599,Ses05F_impro07_F026,exc,4.0,3.5,3.5
4600,Ses05F_impro07_F027,exc,4.0,3.5,3.5
4601,Ses05F_impro07_F028,exc,5.0,4.0,4.0
4602,Ses05F_impro07_F029,exc,4.0,3.5,3.5
4603,Ses05F_impro07_F030,exc,5.0,4.5,4.0
4604,Ses05F_impro07_F031,exc,4.0,3.5,3.5
4605,Ses05F_impro07_F032,exc,4.0,3.0,3.5
4606,Ses05F_impro07_F033,exc,5.0,4.0,4.0
4607,Ses05F_impro07_F034,exc,4.0,2.5,3.0
4608,Ses05F_impro07_F035,exc,3.5,3.0,3.5
4609,Ses05F_impro07_F036,exc,3.5,2.5,3.0
4610,Ses05F_impro07_F037,exc,4.0,2.5,2.5
4611,Ses05F_impro07_F038,exc,4.5,3.5,4.0
4612,Ses05F_impro07_F039,exc,4.5,3.5,3.5
4613,Ses05F_impro07_M000,exc,4.0,3.0,3.5
4614,Ses05F_impro07_M001,exc,4.0,3.5,3.5
4615,Ses05F_impro07_M002,exc,4.5,4.5,4.0
4616,Ses05F_impro07_M003,exc,4.5,3.5,4.0
4617,Ses05F_impro07_M004,exc,4.5,3.5,4.0
4618,Ses05F_impro07_M005,exc,3.5,3.0,3.5
4619,Ses05F_impro07_M006,exc,4.0,3.5,3.5
4620,Ses05F_impro07_M007,hap,3.5,3.5,4.5
4621,Ses05F_impro07_M008,exc,4.5,4.0,4.0
4622,Ses05F_impro07_M009,exc,3.5,3.0,3.0
4623,Ses05F_impro07_M011,exc,4.0,3.0,3.5
4624,Ses05F_impro07_M012,exc,4.5,3.0,4.0
4625,Ses05F_impro07_M013,exc,4.5,4.0,4.0
4626,Ses05F_impro07_M014,exc,4.5,3.0,4.0
4627,Ses05F_impro07_M015,exc,4.5,3.5,4.5
4628,Ses05F_impro07_M016,exc,4.5,4.5,4.5
4629,Ses05F_impro07_M017,exc,4.0,3.5,4.0
4630,Ses05F_impro07_M018,exc,3.5,3.0,4.0
4631,Ses05F_impro07_M019,exc,2.5,2.5,3.0
4632,Ses05F_impro07_M020,exc,3.0,3.5,3.5
4633,Ses05F_impro07_M021,exc,3.0,3.0,4.0
4634,Ses05F_impro07_M024,exc,4.5,3.5,4.5
4635,Ses05F_impro07_M025,exc,4.0,4.0,4.0
4636,Ses05F_impro07_M026,exc,4.0,3.5,3.5
4637,Ses05F_impro07_M027,exc,4.0,3.5,4.0
4638,Ses05F_impro07_M029,exc,4.0,3.5,4.0
4639,Ses05F_impro07_M030,exc,4.0,3.5,4.5
4640,Ses05F_impro07_M031,exc,4.0,3.5,3.5
4641,Ses05F_impro07_M032,exc,4.5,4.0,4.0
4642,Ses05F_impro07_M033,exc,4.0,3.5,3.5
4643,Ses05F_impro07_M034,exc,4.0,3.0,3.0
4644,Ses05F_impro07_M035,exc,3.5,3.0,3.5
4645,Ses05F_impro07_M036,exc,4.0,3.5,3.5
